x_coord	y_coord	conditions	clusters	energy
38.203342	42.171825	4R	Cluster1	4.6
100.141106	7.4166117	4R	Cluster4	4.8
95.09887	10.711093	4R	Cluster4	4.8
-45.676945	18.709507	4R	Cluster0	4.6
-17.374746	74.31505	4R	Cluster2	3.6
25.731298	36.153294	4R	Cluster1	3
32.95912	-80.13212	4R	Cluster3	9.3
-28.092325	38.358887	4R	Cluster2	3.6
100.72501	1.5092454	4R	Cluster4	4.6
-18.022192	54.845787	4R	Cluster2	4.6
-16.146217	44.43073	4R	Cluster2	4.8
40.14376	-45.552746	4R	Cluster3	11.3
-20.800323	-18.855995	4R	Cluster3	2.9
-24.60105	66.75805	4R	Cluster2	4.8
-19.954773	78.48232	4R	Cluster2	4.6
86.79122	-24.17722	4R	Cluster4	2.2
93.87609	9.691386	4R	Cluster4	4.6
-2.058259	64.39212	4R	Cluster2	4.8
-30.487822	68.762215	4R	Cluster2	4.8
37.707954	-45.989574	4R	Cluster3	10.5
-21.124481	55.306446	4R	Cluster2	4.6
-9.838298	29.1041	4R	Cluster2	4.8
-27.975588	60.367085	4R	Cluster2	3.6
30.057917	-77.2441	4R	Cluster3	11.3
95.60339	8.929871	4R	Cluster4	4.8
36.488667	28.717703	4R	Cluster1	1.7
-10.641658	68.59978	4R	Cluster2	4.8
-37.413296	71.54666	4R	Cluster2	4.8
71.62623	24.657598	4R	Cluster1	4.6
-35.69693	65.32875	4R	Cluster2	4.8
-33.88175	77.64758	4R	Cluster2	4.8
-0.834835	5.783846	4R	Cluster3	4.8
-16.76892	52.762394	4R	Cluster2	4.6
83.35736	-6.167352	4R	Cluster4	4.6
-6.1245914	58.864605	4R	Cluster2	4.6
25.891342	36.36906	4R	Cluster1	4.8
70.06434	21.490688	4R	Cluster1	3.1
-17.383696	54.111347	4R	Cluster2	4.6
103.10485	-4.0222187	4R	Cluster4	2.2
40.518917	45.122215	4R	Cluster1	4.8
-8.274607	61.816532	4R	Cluster2	4.8
-6.777857	36.32063	4R	Cluster2	4.6
-14.9149885	60.3833	4R	Cluster2	4.8
-21.437458	59.69982	4R	Cluster2	4.6
85.45736	-0.35049987	4R	Cluster4	4.8
-12.643984	53.119152	4R	Cluster2	4.8
27.696463	-76.376076	4R	Cluster3	7.7
94.7811	17.09818	4R	Cluster4	2.8
90.89261	-12.813916	4R	Cluster4	4.3
-38.17716	71.658394	4R	Cluster2	4.6
68.17001	27.23843	4R	Cluster1	4.6
-3.9608252	36.094406	4R	Cluster2	4.8
-20.172024	45.04551	4R	Cluster2	3
-8.238606	61.814293	4R	Cluster2	4.8
46.50564	-2.7956998	4R	Cluster1	1.1
78.26414	-3.4788797	4R	Cluster4	4.8
-17.252941	76.73505	4R	Cluster2	4.8
64.71405	30.719784	4R	Cluster1	4.6
12.276829	-11.925941	4R	Cluster3	4.8
27.13658	-77.059784	4R	Cluster3	10.5
31.153667	-76.34804	4R	Cluster3	9.3
26.754642	-81.79102	4R	Cluster3	9.3
-20.142567	36.219105	4R	Cluster2	4.6
-13.290805	56.15039	4R	Cluster2	3.6
-28.623978	21.907072	4R	Cluster2	2.8
93.94188	10.340924	4R	Cluster4	4.8
93.533165	8.83987	4R	Cluster4	4.8
44.61915	40.905323	4R	Cluster1	4.8
-20.27037	40.901535	4R	Cluster2	4.8
-20.717844	35.19709	4R	Cluster2	4.8
-31.15727	77.24199	4R	Cluster2	4.8
93.10412	-5.960309	4R	Cluster4	4.6
-32.949627	70.82718	4R	Cluster2	4.8
65.64956	28.289637	4R	Cluster1	4.6
-2.4847848	54.795906	4R	Cluster2	4.8
-33.288593	80.43567	4R	Cluster2	4.8
-25.47588	78.23359	4R	Cluster2	4.8
-27.377928	64.87435	4R	Cluster2	4.8
-0.6170228	53.589775	4R	Cluster2	4.8
-4.859638	62.40321	4R	Cluster2	4.6
13.806944	-10.896539	4R	Cluster3	4.8
24.575071	-77.6481	4R	Cluster3	11.3
23.543343	33.878883	4R	Cluster1	2.4
-37.754272	73.84054	4R	Cluster2	4.6
66.9819	20.004406	4R	Cluster1	4.6
-15.6866	65.26801	4R	Cluster2	4.8
-12.995795	62.105167	4R	Cluster2	4.8
45.12941	47.87186	4R	Cluster1	4.8
77.23859	-18.43524	4R	Cluster4	2.4
-29.689892	61.287113	4R	Cluster2	3.6
-18.08311	39.045975	4R	Cluster2	4.8
33.565838	-76.99659	4R	Cluster3	9.3
-22.443048	23.71895	4R	Cluster2	2.8
37.96511	22.351498	4R	Cluster1	5.1
-17.980389	54.907936	4R	Cluster2	4.8
-8.029344	56.100376	4R	Cluster2	3.6
42.730286	44.739555	4R	Cluster1	3
-30.428148	66.079254	4R	Cluster2	4.8
93.96726	6.249868	4R	Cluster4	4.8
-31.939688	59.459435	4R	Cluster2	4.8
64.320625	31.014929	4R	Cluster1	4.8
48.774826	45.750507	4R	Cluster1	4.8
103.87491	6.7794685	4R	Cluster4	-0.4
61.282566	34.886997	4R	Cluster1	4.8
-7.033642	64.38259	4R	Cluster2	4.8
-16.423532	57.525425	4R	Cluster2	4.8
30.175728	-79.169136	4R	Cluster3	8.8
-32.507397	83.147354	4R	Cluster2	4.6
-10.905364	53.17545	4R	Cluster2	3.6
67.69749	20.773916	4R	Cluster1	4.8
-17.02151	40.810177	4R	Cluster2	2.2
63.12333	27.949986	4R	Cluster1	4.6
96.476715	7.532368	4R	Cluster4	2.8
66.548546	20.375313	4R	Cluster1	3.6
83.2898	-4.5482674	4R	Cluster4	4.8
-3.1043959	70.58862	4R	Cluster2	4.8
67.37456	19.887104	4R	Cluster1	4.8
104.67749	-0.3681439	4R	Cluster4	4.8
-40.488457	18.835258	4R	Cluster0	4.8
-70.79507	-16.88284	4R	Cluster0	4.8
58.690147	21.223072	4R	Cluster1	1.7
-19.804638	50.782314	4R	Cluster2	4.8
94.42444	-3.405451	4R	Cluster4	0.9
103.69504	-3.505667	4R	Cluster4	3.6
95.08257	10.972225	4R	Cluster4	4.8
-38.50853	78.006996	4R	Cluster2	4.8
89.160645	-0.659855	4R	Cluster4	4.6
-31.900677	78.08415	4R	Cluster2	4.6
79.89747	4.96288	4R	Cluster4	3.6
93.53961	-6.663454	4R	Cluster4	4.8
49.917732	37.442497	4R	Cluster1	4.8
-1.7033471	54.845036	4R	Cluster2	4.6
-16.854944	74.018936	4R	Cluster2	3.6
104.45397	-3.080193	4R	Cluster4	3.6
42.76979	29.161823	4R	Cluster1	1.8
44.792953	39.1494	4R	Cluster1	3.6
-19.467669	58.72391	4R	Cluster2	4.8
-22.531029	24.547483	4R	Cluster2	4.8
-12.667567	53.121418	4R	Cluster2	4.6
-20.976507	37.543613	4R	Cluster2	4.8
-27.016054	74.852036	4R	Cluster2	4.8
47.191154	43.367123	4R	Cluster1	4.8
58.924896	24.749802	4R	Cluster1	2.4
-16.114992	76.539856	4R	Cluster2	4.8
93.60643	-4.053172	4R	Cluster4	4.6
4.100143	66.88535	4R	Cluster2	4.6
94.4994	-21.10246	4R	Cluster4	2.4
97.540794	-3.3632488	4R	Cluster4	4.6
36.176155	24.65285	4R	Cluster1	2.4
44.649136	-46.941265	4R	Cluster3	8.8
-19.419865	51.95306	4R	Cluster2	4.8
-10.417848	28.71434	4R	Cluster2	4.6
78.18946	-24.110563	4R	Cluster4	1.7
-14.94687	79.51992	4R	Cluster2	4.8
88.45369	-4.2518506	4R	Cluster4	4.6
35.535603	44.158504	4R	Cluster1	4.6
-2.542225	74.10984	4R	Cluster2	4.8
-27.325363	59.815037	4R	Cluster2	3.6
73.01923	20.378147	4R	Cluster1	4.6
76.24398	-4.688553	4R	Cluster4	2.1
-7.439948	34.882404	4R	Cluster2	3.6
-16.713923	75.95963	4R	Cluster2	4.8
101.13395	2.9604456	4R	Cluster4	4.8
25.828852	-75.9334	4R	Cluster3	6.4
39.97737	45.761456	4R	Cluster1	4.8
7.156459	57.279797	4R	Cluster2	4.8
48.98439	41.02276	4R	Cluster1	4.8
-19.519867	39.686802	4R	Cluster2	4.8
94.564835	-1.093906	4R	Cluster4	4.8
49.497208	43.55267	4R	Cluster1	4.8
22.529898	15.37223	4R	Cluster1	5.9
-19.458838	37.743446	4R	Cluster2	4.6
-3.4532597	72.993164	4R	Cluster2	4.8
-23.52243	55.09427	4R	Cluster2	3.6
52.38945	-45.89122	4R	Cluster4	14.3
-83.304794	-8.497278	4R	Cluster0	4.8
-20.360603	71.86994	4R	Cluster2	2.4
-4.0707912	63.927418	4R	Cluster2	4.8
-26.125864	65.938774	4R	Cluster2	4.6
80.45491	4.277601	4R	Cluster4	3.6
-20.499617	57.18045	4R	Cluster2	4.6
-37.58983	70.152	4R	Cluster2	4.6
2.911115	62.34549	4R	Cluster2	3
48.42149	46.964993	4R	Cluster1	4.8
-0.6080577	62.509842	4R	Cluster2	4.8
34.840603	22.690317	4R	Cluster1	1.9
46.33255	44.500034	4R	Cluster1	4.6
-36.51631	79.83476	4R	Cluster2	3.6
60.927094	30.026394	4R	Cluster1	4.8
-34.14119	65.18853	4R	Cluster2	4.6
39.74483	39.204178	4R	Cluster1	4.6
36.91268	36.753826	4R	Cluster1	3.6
54.944977	30.613724	4R	Cluster1	4.6
-33.592487	80.90933	4R	Cluster2	4.8
-6.004176	61.497997	4R	Cluster2	4.8
-4.3321323	70.72922	4R	Cluster2	4.8
28.8453	37.399757	4R	Cluster1	4.6
-2.7871053	53.882748	4R	Cluster2	4.8
-5.3824263	64.313835	4R	Cluster2	4.8
98.78949	12.016629	4R	Cluster4	4.8
-19.140402	56.33347	4R	Cluster2	4.8
92.96708	3.764658	4R	Cluster4	4.8
-43.405575	19.308302	4R	Cluster0	4.8
25.213402	-73.48711	4R	Cluster3	8.4
-28.646643	60.99125	4R	Cluster2	3.6
-23.972013	55.995754	4R	Cluster2	3
2.8838184	62.438515	4R	Cluster2	4.8
-2.477164	66.87105	4R	Cluster2	4.8
-19.027239	56.61485	4R	Cluster2	4.8
-26.444695	76.69297	4R	Cluster2	4.6
-26.058342	62.72833	4R	Cluster2	4.8
44.28522	40.95927	4R	Cluster1	4.6
100.20473	-3.825123	4R	Cluster4	4.8
-5.236291	29.237377	4R	Cluster2	13.7
34.003315	-78.6211	4R	Cluster3	7.8
-5.7427964	70.116135	4R	Cluster2	4.8
-33.63746	64.740135	4R	Cluster2	4.6
92.3269	10.557921	4R	Cluster4	4.6
-24.202692	77.37046	4R	Cluster2	4.6
3.2196982	65.9954	4R	Cluster2	4.8
-9.029706	68.01954	4R	Cluster2	3
-0.7828724	53.129875	4R	Cluster2	4.8
26.976564	-77.95363	4R	Cluster3	9.3
90.96693	-25.466904	4R	Cluster4	2.2
91.71208	14.954157	4R	Cluster4	3.1
55.912777	-61.25763	4R	Cluster4	11.3
-33.606415	66.789116	4R	Cluster2	4.8
103.96363	11.514357	4R	Cluster4	2.4
-16.130697	44.447647	4R	Cluster2	4.8
96.21971	-21.322699	4R	Cluster4	2.4
-1.8355815	52.919216	4R	Cluster2	4.8
-21.628649	75.156334	4R	Cluster2	4.6
32.64969	-79.238884	4R	Cluster3	9.3
-36.243355	70.50989	4R	Cluster2	4.8
-33.18196	53.00471	4R	Cluster2	2.4
-23.015503	24.316618	4R	Cluster2	4.6
-36.234924	71.593346	4R	Cluster2	4.8
-29.988644	64.208206	4R	Cluster2	4.6
-27.516777	31.2726	4R	Cluster2	4.8
-20.75235	75.38418	4R	Cluster2	4.8
45.584877	15.207696	4R	Cluster1	2.4
37.26882	28.27646	4R	Cluster1	1.7
97.22416	9.568848	4R	Cluster4	4.6
-38.54266	47.558743	4R	Cluster2	3
26.998297	-78.61341	4R	Cluster3	12.4
-36.318897	71.623634	4R	Cluster2	4.6
94.64515	-3.7410152	4R	Cluster4	4.8
29.286629	39.00295	4R	Cluster1	4.8
39.554848	-47.65066	4R	Cluster3	8.9
-88.07394	10.891595	4R	Cluster0	3.1
-30.071468	22.378717	4R	Cluster2	4.8
-17.576561	55.786514	4R	Cluster2	4.8
47.782555	48.392048	4R	Cluster1	4.8
-20.925274	77.360855	4R	Cluster2	4.8
-5.668166	60.414257	4R	Cluster2	4.8
23.702784	37.527996	4R	Cluster1	4.8
71.18795	-31.933098	4R	Cluster4	8.5
92.93657	8.342131	4R	Cluster4	4.8
-6.1438384	34.023663	4R	Cluster2	3
45.260593	45.33252	4R	Cluster1	4.8
57.447155	23.22187	4R	Cluster1	2.2
50.98519	43.572624	4R	Cluster1	3
-15.8163595	58.084656	4R	Cluster2	4.6
-7.132689	71.54798	4R	Cluster2	4.8
7.905998	-11.89886	4R	Cluster3	4.8
88.40673	-4.4007254	4R	Cluster4	4.6
84.34106	-5.4037056	4R	Cluster4	4.6
92.29162	1.5972292	4R	Cluster4	0.1
91.41707	4.2615047	4R	Cluster4	4.8
70.06004	19.056131	4R	Cluster1	4.8
44.54872	32.67597	4R	Cluster1	2.2
65.17522	-14.100025	4R	Cluster4	4.8
35.929276	40.183903	4R	Cluster1	4.8
-4.103031	65.4378	4R	Cluster2	4.8
97.558586	12.334411	4R	Cluster4	4.6
-30.854424	62.89542	4R	Cluster2	-0.3
2.1808116	55.189995	4R	Cluster2	4.6
80.56459	4.1351633	4R	Cluster4	3.6
39.770416	46.40097	4R	Cluster1	4.6
95.36975	-21.488153	4R	Cluster4	2.4
69.49321	21.579393	4R	Cluster1	3.6
40.26539	46.679092	4R	Cluster1	4.8
-27.532349	64.16431	4R	Cluster2	4.8
62.052708	35.57897	4R	Cluster1	4.8
39.26518	45.638382	4R	Cluster1	4.8
-5.848672	6.8873405	4R	Cluster3	4.8
-23.021675	67.47883	4R	Cluster2	4.6
-27.689636	38.053722	4R	Cluster2	4.8
105.405235	2.5067475	4R	Cluster4	4.8
-17.380413	53.61276	4R	Cluster2	4.8
30.020756	-81.23533	4R	Cluster3	8.5
-40.410492	69.665634	4R	Cluster2	4.6
-35.299545	80.6238	4R	Cluster2	4.6
-18.640957	82.797646	4R	Cluster2	3.6
45.835247	43.80461	4R	Cluster1	4.8
97.84635	5.8398876	4R	Cluster4	4.8
38.408752	40.64325	4R	Cluster1	4.6
-24.727028	55.256298	4R	Cluster2	3.6
20.95936	12.91005	4R	Cluster1	15.1
-71.25984	-11.249304	4R	Cluster0	4.8
-10.484689	67.07238	4R	Cluster2	4.8
-42.022522	18.729063	4R	Cluster0	4.6
-24.051533	78.427376	4R	Cluster2	4.8
71.2706	28.825233	4R	Cluster1	4.8
85.82205	-1.2299968	4R	Cluster4	4.8
-27.64044	36.470287	4R	Cluster2	4.8
100.90145	5.415528	4R	Cluster4	4.8
99.844536	3.476365	4R	Cluster4	4.8
-0.5647636	53.61323	4R	Cluster2	4.8
-16.685898	44.665833	4R	Cluster2	4.6
96.13536	9.380977	4R	Cluster4	4.8
49.636616	22.816422	4R	Cluster1	5.7
-24.720425	26.033016	4R	Cluster2	4.6
40.167713	25.194574	4R	Cluster1	8.7
66.497574	30.545135	4R	Cluster1	4.6
-23.589388	77.19989	4R	Cluster2	4.8
93.605705	-8.785905	4R	Cluster4	2.4
63.38013	26.398672	4R	Cluster1	4.8
56.912136	22.360441	4R	Cluster1	0.4
44.332775	49.320602	4R	Cluster1	4.6
95.225655	-6.283786	4R	Cluster4	4.6
92.737335	-24.42476	4R	Cluster4	2.2
89.41511	-0.78729343	4R	Cluster4	4.6
48.31553	41.744297	4R	Cluster1	3.1
87.5814	-4.7460337	4R	Cluster4	4.8
-21.940607	54.413452	4R	Cluster2	4.8
-9.048412	60.168	4R	Cluster2	4.6
2.6464863	63.54508	4R	Cluster2	4.8
-34.35398	63.94308	4R	Cluster2	4.8
32.726353	37.841213	4R	Cluster1	4.8
-9.507134	60.613163	4R	Cluster2	4.8
-29.838867	81.01667	4R	Cluster2	2.8
-30.985107	69.34172	4R	Cluster2	4.8
-21.130287	38.142265	4R	Cluster2	4.6
-24.590263	25.974384	4R	Cluster2	4.8
47.077522	40.707638	4R	Cluster1	4.8
38.247467	-49.33986	4R	Cluster3	9.1
32.532722	40.35311	4R	Cluster1	4.8
-33.77488	66.12936	4R	Cluster2	4.8
-18.972029	53.590897	4R	Cluster2	4.6
-11.607624	64.51924	4R	Cluster2	4.6
-23.862991	79.4977	4R	Cluster2	4.6
-12.79619	64.67397	4R	Cluster2	4.6
-17.241135	40.335827	4R	Cluster2	3
-17.538242	76.71045	4R	Cluster2	4.8
83.79556	-0.74975985	4R	Cluster4	4.8
-3.722188	37.169384	4R	Cluster2	4.8
0.5265032	52.76261	4R	Cluster2	4.6
-93.27572	0.4177689	4R	Cluster0	4.6
38.169277	22.88564	4R	Cluster1	5.7
-18.5083	57.396175	4R	Cluster2	3.1
-12.462099	62.266933	4R	Cluster2	4.8
38.67424	47.77197	4R	Cluster1	2.4
82.85128	-6.463281	4R	Cluster4	4.6
-31.056759	85.373474	4R	Cluster2	4.8
43.67253	45.293545	4R	Cluster1	4.8
43.880596	33.643845	4R	Cluster1	1.2
96.93258	3.3531876	4R	Cluster4	4.6
-10.659663	62.568615	4R	Cluster2	4.8
-25.508396	76.13213	4R	Cluster2	4.6
86.35984	-27.214504	4R	Cluster4	2.4
-35.472164	72.03998	4R	Cluster2	4.8
-8.588778	74.23542	4R	Cluster2	4.6
-5.1725616	64.98719	4R	Cluster2	4.6
49.205513	40.946205	4R	Cluster1	4.8
94.1914	-6.611739	4R	Cluster4	4.8
101.45663	9.994087	4R	Cluster4	4.8
-18.996458	53.629795	4R	Cluster2	4.8
87.17217	-24.343319	4R	Cluster4	2.4
67.04415	22.690054	4R	Cluster1	3.6
31.012014	-80.164635	4R	Cluster3	8.4
-9.650364	63.97918	4R	Cluster2	4.8
-25.985558	25.785753	4R	Cluster2	4.6
57.67722	22.538187	4R	Cluster1	2.4
72.00427	24.298193	4R	Cluster1	4.6
59.986023	18.70359	4R	Cluster1	2.4
-35.430878	79.10448	4R	Cluster2	4.6
-21.00923	59.44837	4R	Cluster2	4.8
91.20038	8.893593	4R	Cluster4	4.6
26.535702	-76.57864	4R	Cluster3	9.2
102.72399	-0.31606328	4R	Cluster4	4.6
-9.097792	66.91654	4R	Cluster2	4.6
-41.14634	18.081179	4R	Cluster0	4.8
103.40374	7.729384	4R	Cluster4	3.1
64.0786	30.1333	4R	Cluster1	4.8
-29.490856	21.810188	4R	Cluster2	3.1
-11.582019	64.56126	4R	Cluster2	3.1
-28.886951	63.61636	4R	Cluster2	4.8
30.48965	-77.69967	4R	Cluster3	9
-33.66646	76.7367	4R	Cluster2	4.8
-37.43159	72.00678	4R	Cluster2	2.8
-17.349627	38.749893	4R	Cluster2	4.8
-10.477103	67.022675	4R	Cluster2	4.6
64.329384	29.413343	4R	Cluster1	4.8
33.851746	40.201977	4R	Cluster1	4.6
67.117805	19.641901	4R	Cluster1	4.8
24.806982	-77.423645	4R	Cluster3	11.3
36.42731	17.313639	4R	Cluster1	4.8
-32.882072	76.940025	4R	Cluster2	4.8
-8.243655	29.00328	4R	Cluster2	4.8
-1.594979	66.91317	4R	Cluster2	3.1
27.34387	36.34329	4R	Cluster1	4.6
95.30899	-4.542088	4R	Cluster4	4.6
41.36216	33.957798	4R	Cluster1	2.4
-21.744656	25.08623	4R	Cluster2	3.6
-5.3569555	53.07675	4R	Cluster2	3.4
-10.612274	59.221386	4R	Cluster2	4.8
104.81058	-3.641423	4R	Cluster4	3.6
-18.484985	40.11693	4R	Cluster2	4.8
46.176075	42.267586	4R	Cluster1	4.6
-24.885496	63.71407	4R	Cluster2	4.8
-34.179176	65.18529	4R	Cluster2	4.8
-5.4323874	33.421246	4R	Cluster2	3.6
-31.05474	85.37909	4R	Cluster2	4.8
-32.323414	62.32642	4R	Cluster2	3.6
23.129395	-74.49028	4R	Cluster3	8.5
40.70512	44.599907	4R	Cluster1	4.8
40.629463	38.08822	4R	Cluster1	4.8
0.38909492	54.173813	4R	Cluster2	4.6
96.92483	3.7760735	4R	Cluster4	4.6
-7.564491	73.46072	4R	Cluster2	4.8
-33.412804	80.53314	4R	Cluster2	4.8
27.746998	-75.06073	4R	Cluster3	10.7
66.33631	22.326723	4R	Cluster1	3
-35.232784	80.6219	4R	Cluster2	4.8
23.054554	14.550716	4R	Cluster1	5.9
53.798027	25.41636	4R	Cluster1	1.9
-43.43204	19.363495	4R	Cluster0	4.8
-19.724024	54.267464	4R	Cluster2	4.6
-21.407347	56.748974	4R	Cluster2	4.8
36.772617	-50.937523	4R	Cluster3	9.2
-3.2281363	36.290955	4R	Cluster2	4.6
-15.610568	43.645164	4R	Cluster2	4.6
61.344925	34.481663	4R	Cluster1	4.8
69.93792	19.070068	4R	Cluster1	4.8
32.285202	36.63087	4R	Cluster1	4.8
54.89977	30.652657	4R	Cluster1	4.8
-4.796483	39.09678	4R	Cluster2	3.1
64.162544	27.51964	4R	Cluster1	4.8
31.67679	16.179008	4R	Cluster1	4.8
-23.272673	72.77813	4R	Cluster2	4.6
94.72917	-3.0978081	4R	Cluster4	4.8
68.74448	26.042414	4R	Cluster1	3.6
-32.920696	78.83809	4R	Cluster2	4.8
62.532246	29.458399	4R	Cluster1	4.8
101.22525	2.3265488	4R	Cluster4	4.6
65.31629	-9.811299	4R	Cluster4	4.8
-7.953871	56.87845	4R	Cluster2	3.6
-4.978075	65.152176	4R	Cluster2	2.8
-26.722797	63.867764	4R	Cluster2	4.8
-19.51191	72.70632	4R	Cluster2	3.6
-15.659622	76.06027	4R	Cluster2	4.8
83.778305	-5.5723133	4R	Cluster4	4.8
40.150967	47.992374	4R	Cluster1	4.6
44.641827	-46.932907	4R	Cluster3	9.2
56.70885	-43.13366	4R	Cluster4	9.2
-35.731525	82.056564	4R	Cluster2	3.6
32.384266	16.6467	4R	Cluster1	4.8
-21.631527	75.14053	4R	Cluster2	3.1
58.51447	-61.817104	4R	Cluster4	4.1
78.49565	-16.186104	4R	Cluster4	2.2
-9.6343155	60.6572	4R	Cluster2	4.8
30.185215	-77.27152	4R	Cluster3	11.3
43.988674	40.591732	4R	Cluster1	4.6
66.94226	16.125069	4R	Cluster1	3.1
68.429276	17.887741	4R	Cluster1	4.8
-22.127695	57.774826	4R	Cluster2	4.8
95.7018	-2.8798187	4R	Cluster4	2.8
-23.454527	41.759045	4R	Cluster2	4.6
35.207012	24.262716	4R	Cluster1	2.1
37.38267	28.228592	4R	Cluster1	0.3
101.7711	6.506159	4R	Cluster4	4.8
40.632664	38.055267	4R	Cluster1	4.8
40.528946	38.183037	4R	Cluster1	4.6
34.549507	38.008636	4R	Cluster1	4.8
95.873604	-24.370865	4R	Cluster4	5.1
-34.912815	70.84958	4R	Cluster2	4.8
62.229782	27.980503	4R	Cluster1	4.8
38.36117	45.67653	4R	Cluster1	4.8
59.32459	35.559704	4R	Cluster1	4.8
92.97392	4.008019	4R	Cluster4	4.8
-24.826117	71.87554	4R	Cluster2	4.8
-10.715564	57.544094	4R	Cluster2	4.8
-21.221106	55.151825	4R	Cluster2	4.8
58.282787	25.69911	4R	Cluster1	2.2
94.67388	-7.9811625	4R	Cluster4	3.6
-40.496563	69.640274	4R	Cluster2	4.8
99.89396	6.09611	4R	Cluster4	4.8
97.46993	7.928918	4R	Cluster4	4.8
35.000835	33.466213	4R	Cluster1	2.4
-17.079756	61.25553	4R	Cluster2	4.8
-18.21054	41.169292	4R	Cluster2	4.6
93.63599	-20.122007	4R	Cluster4	2.4
27.024961	-78.28942	4R	Cluster3	11.3
96.88103	3.8018758	4R	Cluster4	4.8
7.5460906	57.398766	4R	Cluster2	4.8
-14.874737	75.789024	4R	Cluster2	3.1
87.59096	-1.840024	4R	Cluster4	4.6
1.5405495	63.792587	4R	Cluster2	4.8
-33.60471	77.90836	4R	Cluster2	2.8
63.13249	31.822699	4R	Cluster1	4.8
-5.104231	64.95115	4R	Cluster2	4.8
-29.111319	45.78893	4R	Cluster2	4.7
63.747684	29.78004	4R	Cluster1	4.8
67.37463	21.571135	4R	Cluster1	3
-26.14613	74.702995	4R	Cluster2	4.8
70.92612	16.508322	4R	Cluster1	3
49.24533	48.278454	4R	Cluster1	4.8
-26.719954	72.972435	4R	Cluster2	3.6
57.839905	-47.401672	4R	Cluster4	10.8
33.528435	41.963802	4R	Cluster1	4.8
-34.887672	65.20549	4R	Cluster2	4.6
95.93283	11.811104	4R	Cluster4	4.6
-8.581115	61.877083	4R	Cluster2	2.8
77.57383	-24.497757	4R	Cluster4	2.4
-23.509409	73.55921	4R	Cluster2	4.6
-23.649494	77.1693	4R	Cluster2	4.6
-9.295629	60.384453	4R	Cluster2	4.6
94.460266	7.850244	4R	Cluster4	4.8
-5.4891286	67.59896	4R	Cluster2	4.8
92.70426	-4.4603314	4R	Cluster4	4.8
39.845642	27.073196	4R	Cluster1	5.2
39.330307	46.765484	4R	Cluster1	4.8
56.728065	-43.279747	4R	Cluster4	9.2
-31.00946	60.267124	4R	Cluster2	3
28.134602	-81.2931	4R	Cluster3	5
-32.888977	74.37099	4R	Cluster2	4.6
102.65026	12.460731	4R	Cluster4	4.8
-23.332056	75.092285	4R	Cluster2	4.8
-25.648037	74.48599	4R	Cluster2	4.8
41.291325	45.621174	4R	Cluster1	4.6
71.90876	24.428534	4R	Cluster1	4.6
35.900803	44.252396	4R	Cluster1	4.8
-6.4409785	62.450443	4R	Cluster2	4.8
40.201824	44.89165	4R	Cluster1	4.8
55.925545	23.881483	4R	Cluster1	2.4
-18.73761	82.72192	4R	Cluster2	3.6
-6.4005466	65.494675	4R	Cluster2	4.6
-6.2378845	60.460403	4R	Cluster2	4.8
96.54946	-2.0561194	4R	Cluster4	4.6
40.67984	42.285614	4R	Cluster1	4.8
-19.442158	51.8063	4R	Cluster2	4.8
95.50499	12.213793	4R	Cluster4	4.8
56.306793	21.991096	4R	Cluster1	0.8
-32.602448	79.8623	4R	Cluster2	4.6
61.345905	34.801483	4R	Cluster1	4.8
95.29421	9.315008	4R	Cluster4	4.6
62.821342	27.495758	4R	Cluster1	3.6
-23.435276	54.17618	4R	Cluster2	3
85.81911	-2.018841	4R	Cluster4	4.8
-8.284827	73.97336	4R	Cluster2	4.8
0.8601266	55.724285	4R	Cluster2	4.6
-26.02887	66.38351	4R	Cluster2	4.8
105.182205	2.2712598	4R	Cluster4	4.8
-34.280834	62.373817	4R	Cluster2	3.6
-0.4317456	57.24944	4R	Cluster2	4.6
-11.988679	67.136314	4R	Cluster2	4.6
-17.147747	74.30869	4R	Cluster2	3.6
100.98104	6.4810934	4R	Cluster4	4.6
-25.664743	73.61723	4R	Cluster2	4.8
-1.2003355	53.142803	4R	Cluster2	4.8
-5.7536454	59.51259	4R	Cluster2	4.6
72.89842	20.403978	4R	Cluster1	4.6
-9.468206	63.813236	4R	Cluster2	4.8
-31.93852	84.0932	4R	Cluster2	4.8
-7.5324383	67.99702	4R	Cluster2	3.6
84.42229	-2.6329837	4R	Cluster4	4.8
-36.33394	78.40968	4R	Cluster2	4.8
57.022057	-47.114113	4R	Cluster4	10.8
63.774384	29.613953	4R	Cluster1	4.8
-12.350008	66.061264	4R	Cluster2	4.6
-6.8878775	36.574753	4R	Cluster2	4.8
-0.7524601	56.130814	4R	Cluster2	4.8
44.218716	31.65913	4R	Cluster1	1.9
65.87552	-16.181509	4R	Cluster4	2.4
23.035992	14.554155	4R	Cluster1	4.8
49.88461	37.45105	4R	Cluster1	4.6
101.82694	7.82158	4R	Cluster4	4.6
-11.678357	63.955116	4R	Cluster2	4.8
102.13436	3.8491158	4R	Cluster4	4.6
-29.343924	65.21787	4R	Cluster2	4.8
-11.361685	29.382221	4R	Cluster2	4.8
35.06107	33.1321	4R	Cluster1	1.8
92.4894	4.695498	4R	Cluster4	3
-30.651293	85.97781	4R	Cluster2	4.6
-29.17219	24.676966	4R	Cluster2	4.8
88.62058	-3.076046	4R	Cluster4	4.8
47.306618	20.098557	4R	Cluster1	5.2
